23847 intern Strings occupying 2787752 bytes.
class_loader	classes	bytes	parent_loader	alive?	type
0x00002b445f29f4d0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a70624c0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bfc5c50	121	1058056	0x00002b445bfc5cd8	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c959248	1	1920	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6fcbe20	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c224328	0	0	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/ClassLoaderReference@0x00002b444c31a570
0x00002b445dd85058	1	3080	0x00002b445bf21838	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a701d440	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f29cf00	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445de4a518	0	0	0x00002b445bf40408	dead	org/kohsuke/stapler/jelly/groovy/GroovyClassLoaderTearOff$2@0x00002b444f8ac078
0x00002b445c958bc8	1	3080	0x00002b445bfa11d8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf23e78	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445bee62d0	181	1559080	0x00002b445bee6358	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c95de38	1	3080	0x00002b445be4d708	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff13b8	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f040d0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf4eeb0	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445c8d6578	41	328808	0x00002b445be9cca8	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445f2a1500	1	3088	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c958340	1	3080	0x00002b445be5f190	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445dcbb098	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f93d70	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9575c0	1	3080	0x00002b445bf424f0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956c68	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf55640	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445cfb33a8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f02618	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c02d148	14	67528	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/CompositeClassLoader@0x00002b444c344828
0x00002b445dd89d48	0	0	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/ClassLoaderReference@0x00002b444c31a570
0x00002b445c95a9c0	1	3080	0x00002b445bee3a40	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff3920	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c957d28	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a7018970	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f60d8d0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bc6f890	1	6504	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/ClassLoaderReference@0x00002b444c31a570
0x00002b445c8d7428	8	79616	0x00002b445bf40408	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b44a6fcd8d8	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956c00	1	1920	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c955f50	14	67528	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/CompositeClassLoader@0x00002b444c344828
0x00002b445be808b8	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b44a6f917e0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95e588	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d6510	10	101880	0x00002b445bf79ab8	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b44a6d9faf8	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a7061f68	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9564a8	1	3080	0x00002b445bebed48	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445be52088	40	412776	0x00002b445be52110	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445f2a9cd0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95b040	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f678380	1	3088	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95d6e8	1	1920	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f451f8	1	3096	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff4e80	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d4fc8	16	147616	0x00002b445bf555b8	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bf26348	113	1464600	0x00002b445bf263d0	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445f2a40b8	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a7018ec8	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2aceb0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f05630	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956330	1	3080	0x00002b445bf38c20	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c845bc8	8	86256	0x00002b445bf71148	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445f6154d0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a30b0	1	1920	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff63e0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c957218	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a701a428	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d62a0	16	142408	0x00002b445bf424f0	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445f30bcd0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff4928	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445de77060	0	0	0x00002b445bf916a0	dead	org/kohsuke/stapler/jelly/groovy/GroovyClassLoaderTearOff$2@0x00002b444f8ac078
0x00002b445bf744f0	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445bf00628	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445c957ab8	1	3080	0x00002b445be852d8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6fca8c0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c958c30	1	3080	0x00002b445bfa11d8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95d9c0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c201df8	1	1936	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f00b60	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f30f838	1	3112	0x00002b445bee3a40	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d51d0	16	138536	0x00002b445bfcec28	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445c956b98	1	3064	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ddbafc8	1	3064	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e2657d8	1	1936	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c959588	1	3080	0x00002b445bf8ec88	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf053b8	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445be82d30	6	82440	0x00002b445be82db8	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c9595f0	1	1920	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95ae38	1	3080	0x00002b445be9a300	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6fc9360	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6d9f5a0	1	3096	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c963858	1	3080	0x00002b445be1cc20	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f030c8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f67bf80	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f94d78	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445d618ab0	0	0	  null  	dead	hudson/remoting/RemoteClassLoader$ClassLoaderProxy$1@0x00002b444f58cef8
0x00002b445dca4b18	4	16120	0x00002b445bde8bb8	dead	hudson/remoting/RemoteClassLoader@0x00002b444f589b50
0x00002b44a6fcce28	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9584e0	1	3080	0x00002b445bfc5c50	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f47ce0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bfc8f20	29	362016	0x00002b445bfc8fa8	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445beb7eb0	32	463112	0x00002b445beb7f38	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445bf71148	5	20592	0x00002b445bf711d0	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445bf44a78	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445bee9b78	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445e268360	1	1920	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ddc1bc8	0	0	0x00002b445bde8bb8	dead	org/kohsuke/stapler/jelly/groovy/GroovyClassLoaderTearOff$2@0x00002b444f8ac078
0x00002b445c95e248	1	3080	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f29d9b0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445beba2d8	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445c02d688	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f67ea50	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445dd002b8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a70654d8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f60ce20	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f42190	1	1920	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c957280	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e46c9d8	1	3088	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445dd84e90	21	245056	0x00002b445ddc1bc8	dead	groovy/lang/GroovyClassLoader$InnerLoader@0x00002b444efa3d68
0x00002b445bee1210	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445c958c98	1	3080	0x00002b445bfa11d8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d6238	20	149704	0x00002b445bf26348	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445c8d5168	12	106960	0x00002b445bf05330	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bd3dea0	0	0	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/ClassLoaderReference@0x00002b444c31a570
0x00002b445bfb5d38	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445dc8ce90	2	7032	0x00002b445bde8bb8	dead	hudson/remoting/RemoteClassLoader@0x00002b444f589b50
0x00002b445f2af5e0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c958410	1	3080	0x00002b445bfc5c50	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c959520	1	3080	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf1e310	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445c95e2b0	1	3080	0x00002b445bfa11d8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ddbaf60	1	3064	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956b30	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f30d260	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f29ea20	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e7d7e68	5	22968	0x00002b445ba956d0	dead	org/sonatype/guice/plexus/scanners/CloningClassLoader@0x00002b4450266370
0x00002b445dc803e8	4	16120	0x00002b445bde8bb8	dead	hudson/remoting/RemoteClassLoader@0x00002b444f589b50
0x00002b445f2a56a0	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445be852d8	42	566544	0x00002b445be85360	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b44a7063a20	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf74468	4	12088	0x00002b445bf744f0	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445bf77738	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445bf842f0	56	445440	0x00002b445bf84378	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c95d958	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf05330	37	500416	0x00002b445bf053b8	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445be82db8	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445bc05030	14	67528	0x00002b445ba956d0	dead	com/thoughtworks/xstream/core/util/CompositeClassLoader@0x00002b444c344828
0x00002b445c9638c0	1	1920	0x00002b445bfa11d8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f4dec08	12	299272	0x00002b445bde8bb8	dead	org/codehaus/groovy/runtime/callsite/CallSiteClassLoader@0x00002b444eac56c0
0x00002b445f610970	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a7c38	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf424f0	36	323200	0x00002b445bf42578	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c95aea0	1	3080	0x00002b445bf1b9d8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a1a80	1	3096	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c02d620	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c2b75e0	1	3080	0x00002b445bf26348	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f932c0	1	3096	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d5100	12	114416	0x00002b445beb7eb0	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445de35a10	0	0	0x00002b445bf029a0	dead	org/kohsuke/stapler/jelly/groovy/GroovyClassLoaderTearOff$2@0x00002b444f8ac078
0x00002b445bfc8fa8	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445f2ac6c8	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff3e78	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9572e8	1	3080	0x00002b445bf1f448	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c201d28	1	1936	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445cdeb5f0	1	3080	0x00002b445be61bd8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bfb8130	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445beba250	44	482760	0x00002b445beba2d8	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b44a7066f90	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c958478	1	3080	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e267de0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf711d0	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b44a701f9a8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6fcb8c8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445dcaf820	2	7032	0x00002b445bde8bb8	dead	hudson/remoting/RemoteClassLoader@0x00002b444f589b50
0x00002b445c957b88	1	3080	0x00002b445bf029a0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95d8f0	1	3080	0x00002b445bfc5c50	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c958d00	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445be85360	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b44a6f45778	1	1920	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf9ea98	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445bfeb978	1484	9021728	0x00002b445bfeba00	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b44a6ff5930	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f01b68	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9594b8	1	3080	0x00002b445bf1e288	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95af70	1	1920	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf1e288	342	2542576	0x00002b445bf1e310	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445ddbaef8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f640ac8	1	3088	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bfb5cb0	64	722376	0x00002b445bfb5d38	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c9585b0	1	3080	0x00002b445bf776b0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a701b430	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf84378	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445f30acc8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf776b0	127	701448	0x00002b445bf77738	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c95e318	1	3080	0x00002b445be9a300	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a0a50	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c02d7c0	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c846130	10	101728	0x00002b445be52088	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445dce53a8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e852598	1	3096	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a4610	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f04628	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c001ef0	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b44a7019ed0	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff73e8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf42578	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445be61bd8	53	503304	0x00002b445be61c60	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445bdffdd8	145	1065432	0x00002b445bdffe60	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c957350	1	3064	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956260	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf9a698	28	246048	0x00002b445bf9b730	dead	hudson/PluginFirstClassLoader@0x00002b444cac9140
0x00002b445c95a7b8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f679470	1	1920	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a70644d0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f60de28	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f43198	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f29c9a8	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6fcde30	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6fc8358	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f67fa58	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c958d68	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95af08	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d5098	10	110816	0x00002b445bf21838	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bfb80a8	17	215744	0x00002b445bfb8130	dead	java/net/URLClassLoader@0x00002b444b9feea0
