
 num     #instances         #bytes  class name
 644:            16           1536  com.trilead.ssh2.Connection
 645:            32           1536  com.trilead.ssh2.crypto.cipher.AES
 646:            48           1536  hudson.util.StreamTaskListener
 647:            16           1536  java.io.ObjectOutputStream
 648:            63           1512  hudson.Plugin$DummyImpl
 649:            27           1512  java.io.StringReader
 650:            47           1504  hudson.util.OneShotEvent
 651:            47           1504  java.util.regex.Pattern$Start
 652:            31           1488  java.util.regex.Pattern$Branch
 653:            62           1488  java.util.Collections$UnmodifiableCollection
 654:            37           1480  com.google.inject.internal.asm.$Type
 655:            37           1480  org.kohsuke.stapler.MetaClassLoader
 656:            61           1464  hudson.plugins.emailext.EmailExtTemplateAction
 657:            26           1456  antlr.LexerSharedInputState
 658:            36           1440  com.sun.org.apache.xerces.internal.impl.xs.traversers.SmallContainer
 659:            45           1440  com.google.inject.internal.cglib.core.$Signature
 660:            60           1440  hudson.plugins.copyartifact.StatusBuildSelector
 661:            30           1440  java.security.Provider$EngineDescription
 662:            20           1424  [Lsun.font.PhysicalFont;
 663:            31           1416  [Ljava.util.regex.Pattern$Node;
 664:            29           1392  hudson.model.Label$1
 665:            29           1392  sun.security.x509.AlgorithmId
 666:            57           1368  java.lang.ThreadLocal
 667:            57           1368  java.util.TreeMap$Values
 668:            57           1368  hudson.CloseProofOutputStream
 669:            17           1360  java.io.PrintWriter
 670:            24           1344  org.sonatype.guice.bean.reflect.MildElements$Weak
 671:            24           1344  org.sonatype.guice.bean.locators.LocatedBeans
 672:            28           1344  java.math.BigDecimal
 673:            21           1344  sun.nio.cs.UTF_8$Decoder
 674:            41           1312  com.sun.org.apache.xerces.internal.impl.xs.traversers.OneElement
 675:            54           1296  $Proxy10
 676:            27           1296  org.kohsuke.stapler.MetaClass$7
 677:            23           1288  java.util.concurrent.ThreadPoolExecutor$Worker
 678:            16           1280  com.trilead.ssh2.crypto.cipher.CipherInputStream
 679:            20           1280  org.jfree.chart.axis.CategoryLabelPosition
 680:            32           1280  sun.awt.SunHints$Value
 681:            32           1280  com.google.inject.spi.TypeConverterBinding
 682:            16           1280  com.trilead.ssh2.ConnectionInfo
 683:            16           1280  hudson.remoting.ObjectInputStreamEx
 684:            10           1280  org.apache.maven.model.Profile
 685:            20           1280  java.net.SocketInputStream
 686:            32           1280  hudson.remoting.Request$1
 687:            10           1280  winstone.WinstoneResponse
 688:            32           1280  hudson.remoting.Channel$4
 689:            16           1280  org.codehaus.groovy.reflection.ClassInfo$ClassInfoSet$Segment
 690:            80           1280  hudson.remoting.PingThread$Ping
 691:            10           1264  [Ljava.lang.Character;
 692:            26           1248  antlr.CharBuffer
 693:            26           1248  java.lang.Throwable
 694:            26           1248  antlr.TokenBuffer
 695:             4           1248  hudson.matrix.MatrixProject
 696:            31           1240  hudson.plugins.parameterizedtrigger.ParameterizedDependency
 697:            17           1224  sun.java2d.loops.DrawGlyphList
 698:            17           1224  sun.java2d.loops.FillRect
 699:            38           1216  com.sun.jna.Memory
 700:            19           1216  java.text.MessageFormat
 701:             7           1208  [Lsun.java2d.loops.RenderCache$Entry;
 702:            50           1200  org.apache.commons.jexl.util.introspection.MethodMap
 703:            50           1200  hudson.plugins.emailext.plugins.trigger.FailureTrigger
 704:            19           1192  [Lsun.security.x509.RDN;
 705:            29           1160  sun.reflect.generics.repository.FieldRepository
 706:            18           1152  java.util.IdentityHashMap
 707:            16           1152  sun.java2d.loops.DrawPath
 708:            16           1152  sun.java2d.loops.FillPath
 709:             8           1152  java.net.URI
 710:            16           1152  sun.java2d.loops.DrawLine
 711:            16           1152  com.trilead.ssh2.crypto.cipher.CipherOutputStream
 712:             9           1152  sun.security.x509.X509CertImpl
 713:            24           1152  org.sonatype.guice.bean.locators.BeanCache
 714:            16           1152  com.trilead.ssh2.channel.ChannelManager
 715:            16           1152  java.net.SocketOutputStream
 716:            16           1152  sun.java2d.loops.FillSpans
 717:            24           1152  sun.font.EAttribute
 718:            16           1152  sun.java2d.loops.DrawRect
 719:            16           1152  sun.java2d.loops.DrawPolygons
 720:            11           1144  javax.jmdns.impl.DNSRecord$IPv4Address
 721:            20           1120  org.sonatype.guice.bean.locators.RankedBindings
 722:            35           1120  java.util.regex.Pattern$Ctype
 723:            17           1088  org.apache.commons.beanutils.converters.ShortConverter
 724:            34           1088  org.sonatype.guice.plexus.binders.PlexusTypeBinder$PlexusBeanDescription
 725:            17           1088  org.apache.commons.beanutils.converters.ByteConverter
 726:            17           1088  org.apache.commons.beanutils.converters.DoubleConverter
 727:            17           1088  org.apache.commons.beanutils.converters.FloatConverter
 728:            17           1088  org.apache.commons.beanutils.converters.IntegerConverter
 729:            17           1088  org.apache.commons.beanutils.converters.LongConverter
 730:            45           1080  $Proxy1
 731:            22           1056  sun.security.x509.OIDMap$OIDInfo
 732:            13           1040  [Ljavax.jmdns.impl.constants.DNSRecordClass;
 733:            26           1040  antlr.CharQueue
 734:            26           1040  antlr.ParserSharedInputState
 735:            26           1040  antlr.TokenQueue
 736:            26           1040  [Lantlr.Token;
 737:            26           1040  com.google.inject.spi.ProviderLookup
 738:            32           1024  com.trilead.ssh2.channel.ChannelInputStream
 739:            16           1024  com.trilead.ssh2.crypto.KeyMaterial
 740:            16           1024  sun.reflect.generics.repository.MethodRepository
 741:            32           1024  com.trilead.ssh2.crypto.digest.MAC
 742:            16           1024  com.sun.org.apache.xerces.internal.impl.dv.xs.DecimalDV$XDecimal
 743:            16           1024  com.trilead.ssh2.crypto.CryptoWishList
 744:            12           1008  [Ljava.math.BigInteger;
 745:            14           1008  sun.java2d.loops.TransformHelper
 746:            42           1008  com.thoughtworks.xstream.converters.extended.JavaClassConverter
 747:            42           1008  $Proxy4
 748:            42           1008  org.sonatype.guice.bean.locators.RankedSequence
 749:            41            984  java.lang.Float
 750:            11            968  sun.security.provider.MD5
 751:            12            960  org.apache.commons.beanutils.converters.DateConverter
 752:            30            960  java.util.regex.Pattern$CharProperty$1
 753:            40            960  java.util.regex.Pattern$Dot
 754:            24            960  hudson.scm.CvsRepositoryLocation$HeadRepositoryLocation
 755:            20            960  org.sonatype.guice.bean.locators.LazyBeanEntry
 756:            10            960  org.apache.maven.artifact.repository.MavenArtifactRepository
 757:            20            960  org.sonatype.aether.repository.Authentication
 758:            17            952  org.apache.commons.beanutils.converters.BooleanConverter
 759:            39            936  java.util.regex.Pattern$CharPropertyNames$1
 760:            13            936  sun.java2d.loops.DrawGlyphListLCD
 761:             9            936  sun.security.x509.X509CertInfo
 762:            58            928  hudson.views.StatusColumn
 763:            58            928  hudson.views.JobColumn
 764:            58            928  hudson.views.BuildButtonColumn
 765:            58            928  org.jenkins.plugins.builton.BuiltOnColumn
 766:            17            928  [Lorg.codehaus.groovy.classgen.asm.MethodCaller;
 767:            58            928  de.fspengler.hudson.pview.ConsoleViewColumn
 768:            23            920  org.springframework.beans.MutablePropertyValues
 769:            19            912  org.jenkinsci.plugins.envinject.EnvInjectInfo
 770:            38            912  $Proxy2
 771:            14            896  com.thoughtworks.xstream.mapper.AttributeMapper
 772:            16            896  hudson.plugins.sshslaves.SSHLauncher$1
 773:            14            896  [Lcom.thoughtworks.xstream.core.util.ThreadSafeSimpleDateFormat;
 774:            16            896  com.trilead.ssh2.auth.AuthenticationManager
 775:            16            896  hudson.remoting.ClassicCommandTransport
 776:            16            896  com.trilead.ssh2.Session
 777:            22            880  java.lang.StringCoding$StringEncoder
 778:             9            864  java.awt.Font
 779:            12            864  sun.security.rsa.RSAPublicKeyImpl
 780:            12            864  hudson.plugins.sectioned_view.SectionedView
 781:             6            864  [Ljava.lang.reflect.Method;
 782:             2            864  [Lorg.jfree.ui.about.Contributor;
 783:            27            864  com.google.inject.internal.TypeConverterBindingProcessor$6
 784:            12            864  org.codehaus.groovy.runtime.metaclass.NewStaticMetaMethod
 785:            18            864  sun.reflect.UnsafeQualifiedStaticLongFieldAccessorImpl
 786:            12            864  sun.security.util.MemoryCache$SoftCacheEntry
 787:            18            864  hudson.util.io.ReopenableRotatingFileOutputStream
 788:             1            848  [[[C
 789:            21            840  com.google.inject.internal.TypeConverterBindingProcessor$5
 790:            21            840  sun.security.x509.AVAKeyword
 791:            15            840  com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder
 792:            13            832  java.util.Hashtable$Enumerator
 793:            26            832  antlr.ANTLRStringBuffer
 794:            26            832  com.google.inject.Key$AnnotationTypeStrategy
 795:            34            816  hudson.node_monitors.ResponseTimeMonitor$Data
 796:            51            816  hudson.plugins.parameterizedtrigger.CurrentBuildParameters
 797:            20            800  org.sonatype.guice.bean.reflect.MildElements
 798:            10            800  org.apache.commons.beanutils.WeakFastHashMap
 799:            20            800  org.apache.maven.artifact.repository.ArtifactRepositoryPolicy
 800:             4            800  sun.font.FileFontStrike
 801:            25            800  javax.jmdns.impl.DNSCache$_CacheEntry
 802:            25            800  org.kohsuke.stapler.jelly.JellyClassLoaderTearOff
 803:             9            792  [Lsun.awt.SunHints$Value;
 804:            33            792  hudson.util.ClockDifference
 805:             9            792  java.util.jar.JarVerifier
 806:            14            784  hudson.util.RobustReflectionConverter
 807:            14            784  java.security.MessageDigest$Delegate
 808:            14            784  hudson.model.BallColor
 809:            16            768  org.jruby.ext.posix.HeapStruct$Int64
 810:             8            768  org.apache.maven.settings.Server
 811:            16            768  javax.imageio.spi.DigraphNode
 812:            16            768  sun.reflect.generics.tree.MethodTypeSignature
 813:            16            768  hudson.remoting.ExportTable
 814:            32            768  [Lorg.codehaus.groovy.reflection.CachedMethod;
 815:            19            760  java.lang.StringCoding$StringDecoder
 816:            19            760  sun.java2d.loops.CompositeType
 817:            31            744  javax.swing.UIDefaults$LazyInputMap
 818:            31            744  java.util.regex.Pattern$BranchConn
 819:            23            736  org.kohsuke.stapler.Function$InterceptedFunction
 820:             4            736  org.codehaus.plexus.classworlds.realm.ClassRealm
 821:            23            736  org.springframework.beans.factory.config.ConstructorArgumentValues
 822:            13            728  [Ljava.lang.StringBuffer;
 823:            18            720  sun.swing.SwingUtilities2$2
 824:            18            720  sun.font.TrueTypeFont$DirectoryEntry
 825:            30            720  $Proxy0
 826:            10            720  winstone.SizeRestrictedHashtable
 827:             6            720  sun.nio.ch.EPollSelectorImpl
 828:            30            720  java.lang.Byte
 829:            22            704  java.util.concurrent.ConcurrentLinkedQueue
 830:             4            704  org.sonatype.aether.util.DefaultRepositorySystemSession
 831:            11            704  hudson.model.AllView
 832:            22            704  java.util.concurrent.ConcurrentLinkedQueue$Node
 833:            11            704  hudson.util.AtomicFileWriter
 834:            23            680  [Ljava.lang.Byte;
 835:            17            680  org.apache.commons.beanutils.converters.CharacterConverter
 836:            17            680  com.thoughtworks.xstream.converters.basic.BooleanConverter
 837:             5            680  winstone.FilterConfiguration
 838:            17            680  winstone.cmdline.Option$OBoolean
 839:            14            672  com.thoughtworks.xstream.converters.basic.DateConverter
 840:            42            672  com.thoughtworks.xstream.converters.reflection.ImmutableFieldKeySorter
 841:            21            672  com.sun.org.apache.xerces.internal.util.SymbolHash
 842:            14            672  com.thoughtworks.xstream.converters.extended.LookAndFeelConverter
 843:            14            672  com.thoughtworks.xstream.mapper.ClassAliasingMapper
 844:            14            672  com.thoughtworks.xstream.mapper.FieldAliasingMapper
 845:            12            672  net.sf.ezmorph.array.ObjectArrayMorpher
 846:            17            664  [Ljava.lang.Boolean;
 847:             9            648  org.codehaus.groovy.runtime.metaclass.NewInstanceMetaMethod
 848:             9            648  java.util.PropertyResourceBundle
 849:             3            648  groovy.lang.MetaClassImpl
 850:             9            648  com.google.inject.internal.LinkedBindingImpl
 851:             9            648  hudson.DescriptorExtensionList
 852:             3            648  [Lsun.font.EAttribute;
 853:            16            640  com.sun.org.apache.xerces.internal.impl.xpath.regex.Op$RangeOp
 854:            20            640  org.owasp.html.TagBalancingHtmlStreamEventReceiver$ElementContainmentRelationships$ElementGroup
 855:            10            640  org.apache.maven.model.Activation
 856:            16            640  com.trilead.ssh2.transport.ClientServerHello
 857:            16            640  net.sf.ezmorph.object.NumberMorpher
 858:             2            640  org.springframework.beans.factory.support.DefaultListableBeanFactory
 859:            16            640  sun.reflect.UnsafeQualifiedBooleanFieldAccessorImpl
 860:            16            640  org.kohsuke.stapler.jelly.groovy.GroovyClassLoaderTearOff
 861:             8            640  org.apache.commons.beanutils.converters.SqlDateConverter
 862:            16            640  org.sonatype.guice.plexus.binders.PlexusRequirements$RequirementListProvider
 863:             8            640  org.apache.commons.beanutils.converters.SqlTimeConverter
 864:             8            640  org.apache.commons.beanutils.converters.SqlTimestampConverter
 865:             8            640  sun.font.FontStrikeDisposer
 866:            16            640  com.trilead.ssh2.transport.TransportManager$HandlerEntry
 867:            16            640  winstone.cmdline.Option$OString
 868:            13            624  sun.font.FontManager$FontRegistrationInfo
 869:            26            624  $Proxy39
 870:            26            624  com.google.inject.spi.ProviderLookup$1
 871:             5            600  org.apache.mina.transport.socket.nio.NioProcessor
 872:            25            600  com.google.inject.util.Providers$1
 873:            25            600  org.jfree.chart.labels.ItemLabelAnchor
 874:             9            576  org.codehaus.groovy.ast.stmt.BlockStatement
 875:            24            576  com.google.inject.matcher.Matchers$IdenticalTo
 876:            24            576  org.sonatype.guice.plexus.locators.DefaultPlexusBeans
 877:             9            576  sun.security.x509.AuthorityKeyIdentifierExtension
 878:            24            576  org.sonatype.guice.plexus.locators.RealmFilter
 879:            12            576  javax.jmdns.impl.constants.DNSState
 880:            18            576  java.text.DateFormat$Field
 881:             9            576  org.apache.commons.jexl.parser.Token
 882:            14            560  com.thoughtworks.xstream.mapper.EnumMapper
 883:            14            560  com.sun.org.apache.xerces.internal.impl.xpath.regex.Op$ChildOp
 884:            14            560  com.thoughtworks.xstream.mapper.LocalConversionMapper
 885:             2            560  [Lorg.dom4j.tree.ConcurrentReaderHashMap$Entry;
 886:            10            560  javax.crypto.SunJCE_f
 887:            14            560  com.thoughtworks.xstream.mapper.PackageAliasingMapper
 888:            14            560  com.thoughtworks.xstream.mapper.AttributeAliasingMapper
 889:            14            560  com.thoughtworks.xstream.mapper.SystemAttributeAliasingMapper
 890:            14            560  hudson.util.XStream2$MapperInjectionPoint
 891:             2            560  org.apache.maven.model.Model
 892:             2            560  org.apache.maven.execution.DefaultMavenExecutionRequest
 893:            14            560  com.thoughtworks.xstream.core.JVM
 894:            14            560  org.sonatype.guice.plexus.binders.PlexusConfigurations$ConfigurationProvider
 895:            14            560  com.thoughtworks.xstream.converters.extended.TextAttributeConverter
 896:            14            560  com.thoughtworks.xstream.mapper.DefaultImplementationsMapper
 897:            23            552  java.awt.font.TextAttribute
 898:            23            552  org.kohsuke.stapler.interceptor.RequirePOST$Processor
 899:            23            552  org.springframework.beans.factory.support.MethodOverrides
 900:            23            552  org.netbeans.lib.cvsclient.request.CommandRequest
 901:            23            552  $Proxy17
 902:             3            552  java.util.TimerThread
 903:             6            552  [Lcom.sun.org.apache.xerces.internal.impl.xs.util.SimpleLocator;
 904:            11            528  hudson.model.User
 905:            11            528  hudson.model.MyViewsProperty
 906:            22            528  com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder$IntPair
 907:            11            528  java.util.regex.Pattern$BnM
 908:            22            528  $Proxy18
 909:             3            528  hudson.PluginFirstClassLoader
 910:             1            528  hudson.model.Hudson
 911:            13            520  org.apache.commons.jexl.parser.Parser$JJCalls
 912:             5            520  sun.security.rsa.RSAPrivateCrtKeyImpl
 913:            13            520  winstone.cmdline.Option$OFile
 914:             8            512  org.apache.commons.beanutils.converters.BigDecimalConverter
 915:            16            512  com.trilead.ssh2.DHGexParameters
 916:             8            512  org.apache.commons.beanutils.converters.BigIntegerConverter
 917:            16            512  hudson.remoting.Channel$1
 918:            16            512  com.trilead.ssh2.channel.ChannelOutputStream
 919:            16            512  sun.reflect.generics.scope.MethodScope
 920:            16            512  hudson.remoting.InterceptingExecutorService
 921:            16            512  hudson.remoting.ImportedClassLoaderTable
 922:             8            512  sun.font.StrikeCache$SoftDisposerRef
 923:            16            512  org.codehaus.groovy.classgen.asm.MethodCallerMultiAdapter
 924:             8            512  sun.java2d.pipe.PixelToParallelogramConverter
 925:            16            512  [Lsun.reflect.generics.tree.TypeSignature;
 926:            16            512  hudson.slaves.ChannelPinger$2
 927:            16            512  hudson.slaves.SlaveComputer$2
 928:            16            512  hudson.remoting.PipeWriter
 929:             7            504  org.jvnet.jenkins.plugins.nodelabelparameter.NodeParameterDefinition
 930:            21            504  com.google.inject.internal.ConstantFactory
 931:            21            504  sun.font.Font2DHandle
 932:             9            504  com.google.inject.internal.FactoryProxy
 933:             4            480  [[J
 934:             4            480  com.sun.org.apache.xerces.internal.impl.dv.xs.AbstractDateTimeDV$DateTimeData
 935:            12            480  java.lang.RuntimePermission
 936:            20            480  org.sonatype.guice.bean.locators.LazyBeanEntry$JsrNamed
 937:            10            480  java.awt.BasicStroke
 938:            12            480  java.util.Collections$SynchronizedList
 939:            20            480  hudson.slaves.SlaveComputer$1
 940:             4            480  [Lcom.sun.org.apache.xerces.internal.impl.xs.XSElementDecl;
 941:             5            480  jenkins.plugins.publish_over_ssh.BapSshHostConfiguration
 942:             6            480  com.tikal.jenkins.plugins.multijob.MultiJobBuild$SubBuild
 943:            10            480  org.codehaus.groovy.runtime.metaclass.MetaMethodIndex$Header
 944:            10            480  com.google.inject.internal.SingleFieldInjector
 945:             4            480  org.codehaus.groovy.ast.expr.MethodCallExpression
 946:            12            480  winstone.cmdline.Option$OInt
 947:            19            456  hudson.slaves.WorkspaceList
 948:            19            456  hudson.util.VersionNumber$IntegerItem
 949:            19            456  org.jenkinsci.plugins.envinject.EnvInjectBuilder
 950:            19            456  hudson.util.CopyOnWriteList$ConverterImpl
 951:            10            456  [Ljava.math.BigDecimal;
 952:             3            456  [Lcom.sun.org.apache.xerces.internal.impl.xs.XSComplexTypeDecl;
 953:            14            448  org.sonatype.guice.bean.locators.EntryListAdapter
 954:            14            448  com.thoughtworks.xstream.mapper.ImmutableTypesMapper
 955:            14            448  com.thoughtworks.xstream.mapper.DynamicProxyMapper
 956:            14            448  hudson.util.RobustCollectionConverter
 957:            14            448  com.thoughtworks.xstream.converters.extended.DynamicProxyConverter
 958:            14            448  hudson.util.xstream.ImmutableMapConverter
 959:            14            448  hudson.util.xstream.ImmutableSortedSetConverter
 960:            14            448  hudson.util.xstream.ImmutableSetConverter
 961:            14            448  com.thoughtworks.xstream.core.DefaultConverterLookup
 962:            14            448  hudson.util.xstream.ImmutableListConverter
 963:            14            448  com.thoughtworks.xstream.converters.reflection.ExternalizableConverter
 964:            14            448  hudson.util.XStream2$PluginClassOwnership
 965:             8            448  sun.misc.ProxyGenerator$PrimitiveTypeInfo
 966:            14            448  com.thoughtworks.xstream.core.util.PrioritizedList
 967:            14            448  hudson.util.ConcurrentHashMapConverter
 968:            14            448  hudson.util.XStream2$CompatibilityMapper
 969:            14            448  com.thoughtworks.xstream.converters.reflection.SelfStreamingInstanceChecker
 970:             8            448  sun.font.FontStrikeDesc
 971:            14            448  hudson.util.XStream2$1
 972:            14            448  hudson.util.DescribableList$ConverterImpl
 973:            14            448  com.thoughtworks.xstream.mapper.CachingMapper
 974:            14            448  com.thoughtworks.xstream.converters.collections.TreeSetConverter
 975:            28            448  hudson.util.CaseInsensitiveComparator
 976:            14            448  com.thoughtworks.xstream.mapper.ImplicitCollectionMapper
 977:            14            448  com.thoughtworks.xstream.converters.collections.TreeSetConverter$1
 978:            14            448  com.thoughtworks.xstream.mapper.OuterClassMapper
 979:            14            448  hudson.util.XStream2$AssociatedConverterImpl
 980:            14            448  org.slf4j.impl.JDK14LoggerAdapter
 981:            14            448  com.thoughtworks.xstream.converters.basic.StringConverter
 982:            11            440  hudson.util.DescriptorList
 983:            11            440  hudson.security.HudsonPrivateSecurityRealm$Details
 984:             9            432  sun.security.x509.SubjectKeyIdentifierExtension
 985:            18            432  sun.security.x509.KeyIdentifier
 986:            18            432  java.util.concurrent.Executors$FinalizableDelegatedExecutorService
 987:             9            432  sun.security.jca.ProviderConfig
 988:             6            432  [[S
 989:             9            432  java.lang.ClassLoader$NativeLibrary
 990:             2            432  com.sun.org.apache.xerces.internal.impl.xs.SchemaGrammar$BuiltinSchemaGrammar
 991:             6            432  sun.nio.ch.EPollArrayWrapper
 992:            13            416  sun.security.action.GetPropertyAction
 993:            13            416  sun.util.resources.LocaleData$1
 994:            17            408  groovy.lang.GroovyClassLoader$1
 995:             3            408  javax.jmdns.impl.ServiceInfoImpl
 996:            17            408  hudson.remoting.Capability
 997:            10            400  java.util.concurrent.Executors$DefaultThreadFactory
 998:             2            400  org.springframework.web.context.support.StaticWebApplicationContext
 999:             5            400  hudson.model.queue.WorkUnitContext
1000:            10            400  org.sonatype.guice.bean.locators.EntryMapAdapter
1001:            10            400  org.sonatype.guice.bean.locators.RankedSequence$Content
1002:            25            400  com.sun.org.apache.xerces.internal.jaxp.datatype.DatatypeFactoryImpl
1003:            10            400  com.trilead.ssh2.crypto.cipher.BlockCipherFactory$CipherEntry
1004:             5            400  org.codehaus.groovy.ast.expr.ArgumentListExpression
1005:            10            400  org.sonatype.guice.plexus.binders.PlexusRequirements$RequirementMapProvider
1006:            10            400  java.awt.AWTPermission
1007:             7            392  org.codehaus.groovy.reflection.CachedConstructor
1008:            16            384  hudson.remoting.$Proxy36
1009:            16            384  org.kohsuke.stapler.jelly.groovy.GroovyClassLoaderTearOff$1
1010:            16            384  hudson.remoting.Channel$3
1011:            16            384  hudson.remoting.Channel$2
1012:             6            384  hudson.model.Queue$BuildableItem
1013:            12            384  sun.security.util.BitArray
1014:             8            384  java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl
1015:            16            384  hudson.plugins.parameterizedtrigger.TriggerBuilder
1016:            16            384  com.trilead.ssh2.transport.TransportManager$1
1017:            16            384  java.util.regex.Pattern$CharPropertyNames$4
1018:             8            384  sun.util.LocaleServiceProviderPool
1019:             8            384  sun.security.x509.URIName
1020:            12            384  sun.reflect.UnsafeBooleanFieldAccessorImpl
1021:             6            384  sun.font.FontFamily
1022:             6            384  hudson.plugins.copyartifact.SimpleBuildSelectorDescriptor
1023:             8            384  com.google.common.collect.RegularImmutableSet
1024:             6            384  hudson.model.queue.FutureImpl
1025:            12            384  sun.security.util.Cache$EqualByteArray
1026:            12            384  hudson.plugins.parameterizedtrigger.SubProjectsAction
1027:            12            384  org.springframework.beans.CachedIntrospectionResults
1028:             8            384  javax.jmdns.impl.JmDNSImpl$ServiceTypeEntry
1029:             8            384  java.lang.OutOfMemoryError
1030:             9            360  org.sonatype.guice.bean.scanners.asm.Type
1031:             9            360  java.util.logging.Level
1032:             9            360  groovyjarjarasm.asm.Type
1033:            15            360  org.acegisecurity.context.SecurityContextImpl
1034:             9            360  hudson.ClassicPluginStrategy$DetachedPlugin
1035:            15            360  hudson.plugins.nested_view.NestedViewColumns
1036:             9            360  hudson.util.VersionNumber
1037:             9            360  org.codehaus.groovy.control.CompilePhase
1038:            15            360  org.jfree.ui.TextAnchor
1039:             3            360  [Ljava.awt.Paint;
1040:             9            360  java.util.regex.Pattern$8
1041:             9            360  org.kohsuke.asm3.Type
1042:             5            360  sun.management.MemoryPoolImpl
1043:             9            360  hudson.util.VersionNumber$ListItem
1044:             9            360  sun.security.x509.CertificateExtensions
1045:            15            360  com.thoughtworks.xstream.io.xml.XppDriver
1046:             5            360  sun.java2d.loops.FillParallelogram
1047:             3            360  org.codehaus.groovy.runtime.callsite.CallSiteClassLoader
1048:             5            360  sun.java2d.loops.DrawParallelogram
1049:            11            352  org.jenkins.ci.plugins.keyboard_shortcuts.KeyboardShortcutsUserProperty
1050:            11            352  hudson.tasks.Mailer$UserProperty
1051:             2            352  java.awt.image.DirectColorModel
1052:            11            352  jenkins.security.ApiTokenProperty
1053:            13            352  [Ljava.io.File;
1054:             4            352  org.apache.commons.beanutils.ConvertUtilsBean
1055:            11            352  [Ljava.security.CodeSigner;
1056:            22            352  sun.security.provider.NativePRNG
1057:            11            352  com.cloudbees.plugins.credentials.UserCredentialsProvider$UserCredentialsProperty
1058:            11            352  hudson.model.MyViewsProperty$1
1059:            11            352  hudson.search.UserSearchProperty
1060:            11            352  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token$CharToken
1061:             4            352  org.apache.commons.logging.impl.LogFactoryImpl
1062:             1            344  winstone.WebAppConfiguration
1063:            14            336  com.thoughtworks.xstream.converters.collections.ArrayConverter
1064:             6            336  hudson.node_monitors.AbstractNodeMonitorDescriptor$1
1065:             6            336  org.codehaus.groovy.transform.ASTTransformationVisitor
1066:            14            336  com.thoughtworks.xstream.converters.extended.SqlTimestampConverter
1067:            14            336  com.thoughtworks.xstream.converters.collections.CollectionConverter
1068:             7            336  hudson.model.HealthReport
1069:             7            336  javax.jmdns.impl.constants.DNSRecordClass
1070:             6            336  org.sonatype.guice.bean.reflect.MildKeys$Weak
1071:            14            336  com.thoughtworks.xstream.converters.collections.MapConverter
1072:            14            336  com.thoughtworks.xstream.converters.collections.TreeMapConverter
1073:             7            336  hudson.security.PermissionGroup
1074:             7            336  sun.security.x509.KeyUsageExtension
1075:            14            336  com.thoughtworks.xstream.converters.enums.EnumSetConverter
1076:            14            336  com.thoughtworks.xstream.converters.enums.EnumMapConverter
1077:            14            336  hudson.model.AsyncPeriodicWork$1
1078:             6            336  org.apache.maven.lifecycle.Schedule
1079:            14            336  java.util.Hashtable$EntrySet
1080:            14            336  hudson.util.CopyOnWriteMap$Tree$ConverterImpl
1081:             6            336  java.io.InvalidClassException
1082:            14            336  com.thoughtworks.xstream.converters.extended.JavaMethodConverter
1083:            14            336  com.thoughtworks.xstream.converters.extended.SubjectConverter
1084:            14            336  com.thoughtworks.xstream.converters.extended.ThrowableConverter
1085:            14            336  com.thoughtworks.xstream.converters.extended.JavaFieldConverter
1086:            14            336  com.thoughtworks.xstream.core.ReferenceByXPathMarshallingStrategy
1087:             7            336  winstone.Mapping
1088:             7            336  java.util.concurrent.SynchronousQueue
1089:            14            336  com.thoughtworks.xstream.converters.collections.SingletonCollectionConverter
1090:            14            336  java.util.WeakHashMap$KeySet
1091:            14            336  com.thoughtworks.xstream.converters.collections.SingletonMapConverter
1092:            14            336  com.thoughtworks.xstream.mapper.ArrayMapper
1093:            14            336  com.thoughtworks.xstream.mapper.DefaultMapper
1094:            14            336  com.thoughtworks.xstream.converters.collections.PropertiesConverter
1095:            14            336  com.thoughtworks.xstream.converters.extended.RegexPatternConverter
1096:            21            336  jenkins.mvn.DefaultGlobalSettingsProvider
1097:             2            336  [Ljava.text.DateFormat$Field;
1098:            14            336  com.thoughtworks.xstream.converters.extended.DurationConverter
1099:            21            336  jenkins.mvn.DefaultSettingsProvider
1100:             5            320  org.apache.mina.core.future.DefaultIoFuture
1101:             8            320  org.jenkinsci.plugins.conditionalbuildstep.singlestep.SingleConditionalBuilder
1102:             2            320  org.codehaus.plexus.DefaultPlexusContainer
1103:             8            320  org.apache.commons.beanutils.converters.StringConverter
1104:             8            320  org.apache.commons.beanutils.converters.ClassConverter
1105:            10            320  sun.misc.MetaIndex
1106:             4            320  org.apache.maven.model.PluginExecution
1107:             4            320  org.apache.commons.beanutils.converters.CalendarConverter
1108:             4            320  org.kohsuke.stapler.framework.adjunct.Adjunct
1109:             8            320  hudson.plugins.parameterizedtrigger.BlockingBehaviour
1110:             4            320  sun.font.CompositeStrike
1111:             5            320  sun.management.MemoryPoolImpl$PoolSensor
1112:             5            320  sun.management.MemoryPoolImpl$CollectionSensor
1113:            10            320  com.google.inject.internal.SingleParameterInjector
1114:            10            320  [Lcom.google.inject.internal.SingleParameterInjector;
1115:             8            320  java.math.RoundingMode
1116:             9            312  [Lorg.apache.commons.jexl.parser.Node;
